period,org_code,parent_org,org_name,att_type1,att_type2,att_other,att_booked_type1,att_booked_type2,att_booked_other,over4hr_type1,over4hr_type2,over4hr_other,over4hr_booked_type1,over4hr_booked_type2,over4hr_booked_other,wait_4_12hr,wait_12hr_plus,emerg_admit_type1,emerg_admit_type2,emerg_admit_other,other_emerg_admit,total_attendances,total_over4hr,pct_within_4hr,breach
2025-01-01,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5973,0,6578,0,0,0,3503,0,186,0,0,0,731,79,1815,0,0,74,12551,3689,70.61,1
2025-01-01,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3841,0,0,347,0,3817,1873,0,0,112,0,4,225,93,1760,0,0,556,3841,1873,51.24,1
2025-01-01,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,16188,0,6642,415,0,0,6164,0,53,46,0,0,452,482,7454,0,0,762,22830,6217,72.77,1
2025-01-01,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10119,388,5567,0,0,0,5742,0,192,0,0,0,833,949,4477,0,0,1723,16074,5934,63.08,1
2025-01-01,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8708,0,0,0,0,0,3595,0,0,0,0,0,947,109,1987,0,0,249,8708,3595,58.72,1
2025-01-01,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7498,0,330,1,0,0,2820,0,0,0,0,0,480,122,2241,0,0,914,7828,2820,63.98,1
2025-01-01,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8430,0,3154,392,0,93,4007,0,6,0,0,0,231,798,1685,0,0,285,11584,4013,65.36,1
2025-01-01,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10341,127,2619,0,0,131,4889,0,83,0,0,0,428,195,4013,14,39,1373,13087,4972,62.01,1
2025-01-01,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11094,0,3892,0,0,0,3552,0,12,0,0,0,613,449,3295,0,0,438,14986,3564,76.22,1
2025-01-01,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4372,326,1715,132,0,0,1699,0,0,53,0,0,470,19,1312,0,0,1026,6413,1699,73.51,1
2025-01-01,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5878,0,3131,14,0,0,2555,0,37,6,0,0,1033,0,1654,0,0,57,9009,2592,71.23,1
2025-01-01,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9372,0,10992,0,0,0,2780,0,3,0,0,0,106,7,3876,0,49,395,20364,2783,86.33,1
2025-01-01,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,17941,0,9234,1572,0,18,8790,0,6,377,0,0,944,1028,3962,0,2,1957,27175,8796,67.63,1
2025-01-01,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7207,0,8151,0,0,1583,4011,0,344,0,0,33,521,94,2662,0,108,2405,15358,4355,71.64,1
2025-01-01,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8682,0,2279,84,0,1377,3255,0,32,23,0,61,666,560,3200,0,30,982,10961,3287,70.01,1
2025-01-01,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,7612,0,1944,2324,0,1852,3990,0,104,0,0,0,256,129,3276,0,0,485,9556,4094,57.16,1
2025-01-01,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,2916,0,0,182,0,0,38,0,0,3,0,0,0,0,0,0,2916,38,98.7,0
2025-01-01,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2035,0,0,256,0,0,9,0,0,0,0,0,0,0,0,0,2035,9,99.56,0
2025-01-01,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7258,0,7797,0,0,0,3722,0,262,0,0,0,341,439,2449,0,177,340,15055,3984,73.54,1
2025-01-01,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9044,0,3905,28,0,150,3512,0,62,5,0,0,1337,324,3896,0,0,807,12949,3574,72.4,1
2025-01-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5771,0,0,0,0,0,1222,0,0,0,0,0,1,0,860,0,0,316,5771,1222,78.83,1
2025-01-01,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15468,0,8652,0,0,1060,7204,0,0,0,0,0,83,22,4816,0,0,2319,24120,7204,70.13,1
2025-01-01,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4046,0,424,263,0,32,278,0,0,9,0,0,10,0,1017,0,0,72,4470,278,93.78,1
2025-01-01,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11834,0,13927,1055,0,650,6231,0,288,0,0,0,980,885,6166,0,413,1107,25761,6519,74.69,1
2025-01-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11327,0,0,0,0,0,87,0,0,0,0,0,0,0,0,3,11327,87,99.23,0
2025-01-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22829,927,12305,0,0,0,8728,4,224,0,0,0,1745,633,6324,0,0,102,36061,8956,75.16,1
2025-01-01,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6401,0,5595,355,0,150,3389,0,289,152,0,27,1224,392,2712,0,312,694,11996,3678,69.34,1
2025-01-01,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14196,0,3919,356,0,517,6058,0,143,104,0,8,584,883,3744,0,48,1647,18115,6201,65.77,1
2025-01-01,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,11562,0,9286,0,0,1,5403,0,133,0,0,0,830,329,2994,0,0,1761,20848,5536,73.45,1
2025-01-01,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11393,0,4152,1181,0,88,5065,0,5,420,0,1,1774,261,3644,0,0,1948,15545,5070,67.39,1
2025-01-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11405,1085,0,323,0,0,4425,80,0,122,0,0,506,14,4061,8,0,1762,12490,4505,63.93,1
2025-01-01,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,9690,724,6461,0,0,0,3843,20,141,0,0,0,174,71,2114,0,0,358,16875,4004,76.27,1
2025-01-01,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12997,0,5212,0,0,0,5139,0,0,0,0,0,289,441,1209,0,0,167,18209,5139,71.78,1
2025-01-01,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13301,490,7890,790,0,627,7150,0,236,360,0,20,915,1318,5493,0,0,3127,21681,7386,65.93,1
2025-01-01,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,8659,0,6622,0,0,443,4696,0,47,0,0,7,544,1018,5519,0,0,452,15281,4743,68.96,1
2025-01-01,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15093,0,8699,56,0,1335,7166,0,387,20,0,0,1419,1279,3632,0,0,366,23792,7553,68.25,1
2025-01-01,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10068,0,5348,379,0,167,4836,0,479,211,0,9,898,189,3786,0,0,256,15416,5315,65.52,1
2025-01-01,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11610,1525,6128,0,0,0,5201,151,184,0,0,0,96,30,1779,40,71,661,19263,5536,71.26,1
2025-01-01,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9061,0,0,0,0,0,2865,0,0,0,0,0,131,466,1137,0,0,48,9061,2865,68.38,1
2025-01-01,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6748,0,1527,0,0,0,2378,0,19,0,0,0,566,224,1130,0,0,0,8275,2397,71.03,1
2025-01-01,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,24521,0,9020,0,0,0,10941,0,424,0,0,0,1164,1488,7213,0,314,2240,33541,11365,66.12,1
2025-01-01,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5176,0,5001,0,0,0,2581,0,109,0,0,0,422,498,2350,0,0,1424,10177,2690,73.57,1
2025-01-01,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,8787,0,4176,0,0,735,2924,0,120,0,0,0,1921,95,3650,0,0,2582,12963,3044,76.52,1
2025-01-01,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8129,0,1630,330,0,38,4039,0,30,94,0,3,770,657,2420,0,0,851,9759,4069,58.31,1
2025-01-01,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13236,0,3840,0,0,0,5143,0,5,0,0,0,1148,255,4208,0,355,1068,17076,5148,69.85,1
2025-01-01,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5778,0,0,0,0,0,117,0,0,0,0,0,0,0,1,0,220,5778,117,97.98,0
2025-01-01,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8263,0,6752,274,0,1293,3239,0,692,78,0,0,388,756,1905,0,0,523,15015,3931,73.82,1
2025-01-01,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19579,0,6169,621,0,0,6626,0,160,0,0,0,1454,56,2841,0,0,433,25748,6786,73.64,1
2025-01-01,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16895,684,11171,31,0,79,7386,0,98,13,0,0,1637,679,3763,0,0,1332,28750,7484,73.97,1
2025-01-01,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7069,0,4671,0,0,0,3999,0,70,0,0,0,1163,569,2013,0,0,833,11740,4069,65.34,1
2025-01-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12580,0,0,481,0,0,3457,0,0,0,0,0,394,244,1343,0,0,251,12580,3457,72.52,1
2025-01-01,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12179,0,0,199,0,0,4551,0,0,49,0,0,392,569,2635,0,0,2408,12179,4551,62.63,1
2025-01-01,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8183,0,0,19,0,0,3292,0,0,5,0,0,477,545,2920,0,0,2321,8183,3292,59.77,1
2025-01-01,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10516,351,1443,483,0,46,3149,0,50,43,0,1,251,739,1916,5,0,167,12310,3199,74.01,1
2025-01-01,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12952,0,12223,0,0,0,6343,0,357,0,0,0,446,1380,3056,0,562,511,25175,6700,73.39,1
2025-01-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,15569,0,3568,0,0,0,6284,0,714,0,0,0,877,1317,4703,0,0,1153,19137,6998,63.43,1
2025-01-01,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8687,0,7191,0,0,0,4818,0,28,0,0,0,275,340,2953,0,2,178,15878,4846,69.48,1
2025-01-01,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15464,1684,296,0,0,0,7941,70,7,0,0,0,637,779,4567,0,0,4489,17444,8018,54.04,1
2025-01-01,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11443,0,3400,250,0,79,4641,0,86,44,0,2,978,511,2938,0,101,1443,14843,4727,68.15,1
2025-01-01,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4428,292,1304,18,0,25,1822,0,0,9,0,0,293,169,1275,0,0,102,6024,1822,69.75,1
2025-01-01,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25012,944,17880,0,0,0,11280,14,1536,0,0,0,1025,1319,4419,2,32,1236,43836,12830,70.73,1
2025-01-01,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7900,0,0,0,0,0,3122,0,0,0,0,0,836,204,2539,0,6,1807,7900,3122,60.48,1
2025-01-01,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9799,0,5526,299,0,320,4602,0,42,60,0,0,520,646,2710,0,33,525,15325,4644,69.7,1
2025-01-01,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8814,1182,6799,420,1,1272,5022,0,288,211,0,26,1534,22,3721,0,0,3082,16795,5310,68.38,1
2025-01-01,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9971,965,2740,1554,0,807,4829,16,93,560,0,14,1377,349,3461,0,0,2579,13676,4938,63.89,1
2025-01-01,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12018,0,8406,0,0,0,4148,0,6,0,0,0,1037,379,2563,0,0,1680,20424,4154,79.66,1
2025-01-01,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7893,0,987,268,0,67,3490,0,56,87,0,1,789,500,2744,0,81,901,8880,3546,60.07,1
2025-01-01,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1264,0,0,0,0,0,16,0,0,0,0,0,0,0,39,0,1264,16,98.73,0
2025-01-01,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12227,3650,7192,0,0,480,5362,21,417,0,0,0,656,551,3722,1,0,1219,23069,5800,74.86,1
2025-01-01,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,24951,1364,1239,1866,0,626,9961,63,137,493,0,2,894,1176,8454,30,50,1684,27554,10161,63.12,1
2025-01-01,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10961,0,0,0,0,0,2378,0,0,0,0,0,351,24,1836,0,0,380,10961,2378,78.3,1
2025-01-01,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8811,0,3322,522,0,0,2673,0,0,72,0,0,574,838,2575,0,0,806,12133,2673,77.97,1
2025-01-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3770,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,3770,33,99.12,0
2025-01-01,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7439,0,2746,0,0,209,3996,0,63,0,0,4,393,976,2069,0,0,1704,10185,4059,60.15,1
2025-01-01,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10473,2370,2248,820,21,0,4345,18,0,315,0,0,916,37,2479,0,0,482,15091,4363,71.09,1
2025-01-01,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11828,1787,2475,1755,0,138,4444,0,5,465,0,0,1049,0,4627,137,20,4564,16090,4449,72.35,1
2025-01-01,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,15436,181,5229,124,0,105,6333,0,266,1,0,0,2437,1191,3382,0,150,827,20846,6599,68.34,1
2025-01-01,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4731,0,0,0,0,0,744,0,0,0,0,0,0,11,967,0,0,161,4731,744,84.27,1
2025-01-01,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6551,0,2630,259,0,121,3508,0,17,96,0,4,535,1131,1716,0,0,135,9181,3525,61.61,1
2025-01-01,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,12294,0,9797,0,0,0,4986,0,834,0,0,0,354,1310,3983,0,93,1692,22091,5820,73.65,1
2025-01-01,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,7706,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,7706,273,96.46,0
2024-07-01,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,100.0,0
2024-07-01,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1576,0,0,0,0,0,13,0,0,0,0,0,0,0,1,561,1576,13,99.18,0
2024-07-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4629,0,100.0,0
2024-07-01,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,3193,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3193,0,100.0,0
2024-07-01,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,100.0,0
2024-07-01,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,505,0,100.0,0
2024-07-01,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649,0,100.0,0
2024-07-01,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274,0,100.0,0
2024-07-01,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2247,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2247,17,99.24,0
2024-07-01,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2614,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,2614,62,97.63,0
2024-07-01,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9089,0,0,101,0,0,2632,0,0,0,0,0,225,0,3029,0,0,525,9089,2632,71.04,1
2024-07-01,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,4206,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,4206,395,90.61,1
2024-07-01,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,3000,0,0,0,0,0,32,0,0,0,0,0,0,0,0,129,3000,32,98.93,0
2024-07-01,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15931,0,0,0,0,0,4726,0,0,0,0,0,1042,3,3108,0,0,342,15931,4726,70.33,1
2024-07-01,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,9152,0,10024,329,0,247,4204,0,72,127,0,0,582,768,2578,0,0,1400,19176,4276,77.7,1
2024-07-01,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4498,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,4498,83,98.15,0
2024-07-01,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6229,0,0,1469,0,0,111,0,0,11,0,0,0,0,0,0,6229,111,98.22,0
2024-07-01,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1664,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,1664,112,93.27,1
2024-07-01,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802,0,100.0,0
2024-07-01,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,0,100.0,0
2024-07-01,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6329,0,100.0,0
2024-07-01,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2893,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2893,25,99.14,0
2024-07-01,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2921,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2921,24,99.18,0
2024-07-01,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,100.0,0
2024-07-01,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,0,100.0,0
2024-07-01,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,0,100.0,0
2024-07-01,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7844,0,1338,0,0,0,3059,0,0,0,0,0,603,306,1623,0,0,423,9182,3059,66.68,1
2024-07-01,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13230,0,4892,0,0,0,4698,0,0,0,0,0,567,445,1432,0,0,142,18122,4698,74.08,1
2024-07-01,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9222,131,5305,0,0,0,5130,0,233,0,0,0,716,561,2984,0,0,1272,14658,5363,63.41,1
2024-07-01,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16592,159,6215,124,0,78,6711,0,507,3,0,1,2357,344,3522,0,167,995,22966,7218,68.57,1
2024-07-01,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13481,0,11022,0,0,0,4249,0,434,0,0,0,627,907,4178,0,88,1685,24503,4683,80.89,1
2024-07-01,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1166,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,1166,93,92.02,1
2024-07-01,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7648,0,0,523,0,0,227,0,0,10,0,0,0,0,0,0,7648,227,97.03,0
2024-07-01,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223,0,100.0,0
2024-07-01,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10662,594,2249,1283,0,93,3390,14,30,284,0,3,539,702,2075,0,0,1306,13505,3434,74.57,1
2024-07-01,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4997,0,0,0,0,0,647,0,0,0,0,0,0,0,1005,0,0,165,4997,647,87.05,1
2024-07-01,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11481,0,0,3,0,0,1508,0,0,0,0,0,163,24,1848,0,0,344,11481,1508,86.87,1
2024-07-01,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14968,1101,8150,767,0,0,7037,139,178,125,0,0,1529,818,2712,0,0,468,24219,7354,69.64,1
2024-07-01,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10262,1255,3659,0,0,0,3936,0,221,0,0,0,329,229,4074,867,0,1844,15176,4157,72.61,1
2024-07-01,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8966,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,8966,334,96.27,0
2024-07-01,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,100.0,0
2024-07-01,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,100.0,0
2024-07-01,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1806,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1806,5,99.72,0
